"request_id","pack_id","entity_type","entity_id","display_name_zh","display_name_ja","display_name_en","asset_role","poi_tier","priority","orientation","target_width","target_height","source_policy","status","provider","source_id","source_url","license","credit","commercial_use_allowed","cache_allowed","derivatives_allowed","notes"
"jp-osaka-poi-image-001","jp-osaka","asset_request","jp-osaka-poi-image-001","大阪 · poi-image 需求 1","大阪 · poi-image 素材枠 1","Osaka · poi-image request 1","poi-image","A","P2","landscape","640","360","licensed_documentary_or_provider_reference_no_scraping","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-osaka-poi-image-002","jp-osaka","asset_request","jp-osaka-poi-image-002","大阪 · poi-image 需求 2","大阪 · poi-image 素材枠 2","Osaka · poi-image request 2","poi-image","A","P2","landscape","640","360","licensed_documentary_or_provider_reference_no_scraping","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-osaka-poi-image-003","jp-osaka","asset_request","jp-osaka-poi-image-003","大阪 · poi-image 需求 3","大阪 · poi-image 素材枠 3","Osaka · poi-image request 3","poi-image","A","P2","landscape","640","360","licensed_documentary_or_provider_reference_no_scraping","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-osaka-poi-image-004","jp-osaka","asset_request","jp-osaka-poi-image-004","大阪 · poi-image 需求 4","大阪 · poi-image 素材枠 4","Osaka · poi-image request 4","poi-image","A","P2","landscape","640","360","licensed_documentary_or_provider_reference_no_scraping","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-osaka-poi-image-005","jp-osaka","asset_request","jp-osaka-poi-image-005","大阪 · poi-image 需求 5","大阪 · poi-image 素材枠 5","Osaka · poi-image request 5","poi-image","A","P2","landscape","640","360","licensed_documentary_or_provider_reference_no_scraping","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-osaka-poi-image-006","jp-osaka","asset_request","jp-osaka-poi-image-006","大阪 · poi-image 需求 6","大阪 · poi-image 素材枠 6","Osaka · poi-image request 6","poi-image","A","P2","landscape","640","360","licensed_documentary_or_provider_reference_no_scraping","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-osaka-poi-image-007","jp-osaka","asset_request","jp-osaka-poi-image-007","大阪 · poi-image 需求 7","大阪 · poi-image 素材枠 7","Osaka · poi-image request 7","poi-image","A","P2","landscape","640","360","licensed_documentary_or_provider_reference_no_scraping","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-osaka-poi-image-008","jp-osaka","asset_request","jp-osaka-poi-image-008","大阪 · poi-image 需求 8","大阪 · poi-image 素材枠 8","Osaka · poi-image request 8","poi-image","A","P2","landscape","640","360","licensed_documentary_or_provider_reference_no_scraping","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-osaka-poi-image-009","jp-osaka","asset_request","jp-osaka-poi-image-009","大阪 · poi-image 需求 9","大阪 · poi-image 素材枠 9","Osaka · poi-image request 9","poi-image","A","P2","landscape","640","360","licensed_documentary_or_provider_reference_no_scraping","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-osaka-poi-image-010","jp-osaka","asset_request","jp-osaka-poi-image-010","大阪 · poi-image 需求 10","大阪 · poi-image 素材枠 10","Osaka · poi-image request 10","poi-image","A","P2","landscape","640","360","licensed_documentary_or_provider_reference_no_scraping","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-osaka-poi-image-011","jp-osaka","asset_request","jp-osaka-poi-image-011","大阪 · poi-image 需求 11","大阪 · poi-image 素材枠 11","Osaka · poi-image request 11","poi-image","A","P2","landscape","640","360","licensed_documentary_or_provider_reference_no_scraping","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-osaka-poi-image-012","jp-osaka","asset_request","jp-osaka-poi-image-012","大阪 · poi-image 需求 12","大阪 · poi-image 素材枠 12","Osaka · poi-image request 12","poi-image","A","P2","landscape","640","360","licensed_documentary_or_provider_reference_no_scraping","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-fuji-hakone-desktop-hero-001","jp-fuji-hakone","asset_request","jp-fuji-hakone-desktop-hero-001","富士山—河口湖—箱根 · desktop-hero 需求 1","富士山・河口湖・箱根 · desktop-hero 素材枠 1","Mount Fuji–Kawaguchiko–Hakone · desktop-hero request 1","desktop-hero","","P0","landscape","1920","1080","licensed_documentary_or_explicitly_approved_illustrative","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-fuji-hakone-mobile-hero-001","jp-fuji-hakone","asset_request","jp-fuji-hakone-mobile-hero-001","富士山—河口湖—箱根 · mobile-hero 需求 1","富士山・河口湖・箱根 · mobile-hero 素材枠 1","Mount Fuji–Kawaguchiko–Hakone · mobile-hero request 1","mobile-hero","","P0","portrait","1080","1440","licensed_documentary_or_explicitly_approved_illustrative","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-fuji-hakone-area-cover-001","jp-fuji-hakone","asset_request","jp-fuji-hakone-area-cover-001","富士山—河口湖—箱根 · area-cover 需求 1","富士山・河口湖・箱根 · area-cover 素材枠 1","Mount Fuji–Kawaguchiko–Hakone · area-cover request 1","area-cover","","P1","landscape","960","640","licensed_documentary_or_provider_reference_no_scraping","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-fuji-hakone-area-cover-002","jp-fuji-hakone","asset_request","jp-fuji-hakone-area-cover-002","富士山—河口湖—箱根 · area-cover 需求 2","富士山・河口湖・箱根 · area-cover 素材枠 2","Mount Fuji–Kawaguchiko–Hakone · area-cover request 2","area-cover","","P1","landscape","960","640","licensed_documentary_or_provider_reference_no_scraping","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-fuji-hakone-area-cover-003","jp-fuji-hakone","asset_request","jp-fuji-hakone-area-cover-003","富士山—河口湖—箱根 · area-cover 需求 3","富士山・河口湖・箱根 · area-cover 素材枠 3","Mount Fuji–Kawaguchiko–Hakone · area-cover request 3","area-cover","","P1","landscape","960","640","licensed_documentary_or_provider_reference_no_scraping","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-fuji-hakone-landmark-symbol-001","jp-fuji-hakone","poi_candidate","jp-fuji-hakone-lake-kawaguchi","河口湖湖畔","河口湖畔","Lake Kawaguchi shore","landmark-symbol","S","P1","square","640","640","original_symbolic_only_not_documentary","acquisition_required","","","","","","","","","Candidate name occurs in src/features/planner/data/planner-catalog.ts at baseline; translations and identity require editorial verification. No coordinate/provider ID asserted."
"jp-fuji-hakone-landmark-symbol-002","jp-fuji-hakone","poi_candidate","jp-fuji-hakone-fuji-q-highland","富士急乐园","富士急ハイランド","Fuji-Q Highland","landmark-symbol","S","P1","square","640","640","original_symbolic_only_not_documentary","acquisition_required","","","","","","","","","Candidate name occurs in src/features/planner/data/planner-catalog.ts at baseline; translations and identity require editorial verification. No coordinate/provider ID asserted."
"jp-fuji-hakone-landmark-symbol-003","jp-fuji-hakone","asset_request","jp-fuji-hakone-landmark-symbol-003","富士山—河口湖—箱根 · landmark-symbol 需求 3","富士山・河口湖・箱根 · landmark-symbol 素材枠 3","Mount Fuji–Kawaguchiko–Hakone · landmark-symbol request 3","landmark-symbol","S","P1","square","640","640","original_symbolic_only_not_documentary","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-fuji-hakone-landmark-symbol-004","jp-fuji-hakone","asset_request","jp-fuji-hakone-landmark-symbol-004","富士山—河口湖—箱根 · landmark-symbol 需求 4","富士山・河口湖・箱根 · landmark-symbol 素材枠 4","Mount Fuji–Kawaguchiko–Hakone · landmark-symbol request 4","landmark-symbol","S","P1","square","640","640","original_symbolic_only_not_documentary","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-fuji-hakone-landmark-symbol-005","jp-fuji-hakone","asset_request","jp-fuji-hakone-landmark-symbol-005","富士山—河口湖—箱根 · landmark-symbol 需求 5","富士山・河口湖・箱根 · landmark-symbol 素材枠 5","Mount Fuji–Kawaguchiko–Hakone · landmark-symbol request 5","landmark-symbol","S","P1","square","640","640","original_symbolic_only_not_documentary","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-fuji-hakone-landmark-symbol-006","jp-fuji-hakone","asset_request","jp-fuji-hakone-landmark-symbol-006","富士山—河口湖—箱根 · landmark-symbol 需求 6","富士山・河口湖・箱根 · landmark-symbol 素材枠 6","Mount Fuji–Kawaguchiko–Hakone · landmark-symbol request 6","landmark-symbol","S","P1","square","640","640","original_symbolic_only_not_documentary","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-fuji-hakone-landmark-symbol-007","jp-fuji-hakone","asset_request","jp-fuji-hakone-landmark-symbol-007","富士山—河口湖—箱根 · landmark-symbol 需求 7","富士山・河口湖・箱根 · landmark-symbol 素材枠 7","Mount Fuji–Kawaguchiko–Hakone · landmark-symbol request 7","landmark-symbol","S","P1","square","640","640","original_symbolic_only_not_documentary","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-fuji-hakone-landmark-symbol-008","jp-fuji-hakone","asset_request","jp-fuji-hakone-landmark-symbol-008","富士山—河口湖—箱根 · landmark-symbol 需求 8","富士山・河口湖・箱根 · landmark-symbol 素材枠 8","Mount Fuji–Kawaguchiko–Hakone · landmark-symbol request 8","landmark-symbol","S","P1","square","640","640","original_symbolic_only_not_documentary","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-fuji-hakone-poi-image-001","jp-fuji-hakone","asset_request","jp-fuji-hakone-poi-image-001","富士山—河口湖—箱根 · poi-image 需求 1","富士山・河口湖・箱根 · poi-image 素材枠 1","Mount Fuji–Kawaguchiko–Hakone · poi-image request 1","poi-image","A","P2","landscape","640","360","licensed_documentary_or_provider_reference_no_scraping","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-fuji-hakone-poi-image-002","jp-fuji-hakone","asset_request","jp-fuji-hakone-poi-image-002","富士山—河口湖—箱根 · poi-image 需求 2","富士山・河口湖・箱根 · poi-image 素材枠 2","Mount Fuji–Kawaguchiko–Hakone · poi-image request 2","poi-image","A","P2","landscape","640","360","licensed_documentary_or_provider_reference_no_scraping","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-fuji-hakone-poi-image-003","jp-fuji-hakone","asset_request","jp-fuji-hakone-poi-image-003","富士山—河口湖—箱根 · poi-image 需求 3","富士山・河口湖・箱根 · poi-image 素材枠 3","Mount Fuji–Kawaguchiko–Hakone · poi-image request 3","poi-image","A","P2","landscape","640","360","licensed_documentary_or_provider_reference_no_scraping","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-fuji-hakone-poi-image-004","jp-fuji-hakone","asset_request","jp-fuji-hakone-poi-image-004","富士山—河口湖—箱根 · poi-image 需求 4","富士山・河口湖・箱根 · poi-image 素材枠 4","Mount Fuji–Kawaguchiko–Hakone · poi-image request 4","poi-image","A","P2","landscape","640","360","licensed_documentary_or_provider_reference_no_scraping","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-fuji-hakone-poi-image-005","jp-fuji-hakone","asset_request","jp-fuji-hakone-poi-image-005","富士山—河口湖—箱根 · poi-image 需求 5","富士山・河口湖・箱根 · poi-image 素材枠 5","Mount Fuji–Kawaguchiko–Hakone · poi-image request 5","poi-image","A","P2","landscape","640","360","licensed_documentary_or_provider_reference_no_scraping","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-fuji-hakone-poi-image-006","jp-fuji-hakone","asset_request","jp-fuji-hakone-poi-image-006","富士山—河口湖—箱根 · poi-image 需求 6","富士山・河口湖・箱根 · poi-image 素材枠 6","Mount Fuji–Kawaguchiko–Hakone · poi-image request 6","poi-image","A","P2","landscape","640","360","licensed_documentary_or_provider_reference_no_scraping","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-fuji-hakone-poi-image-007","jp-fuji-hakone","asset_request","jp-fuji-hakone-poi-image-007","富士山—河口湖—箱根 · poi-image 需求 7","富士山・河口湖・箱根 · poi-image 素材枠 7","Mount Fuji–Kawaguchiko–Hakone · poi-image request 7","poi-image","A","P2","landscape","640","360","licensed_documentary_or_provider_reference_no_scraping","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-fuji-hakone-poi-image-008","jp-fuji-hakone","asset_request","jp-fuji-hakone-poi-image-008","富士山—河口湖—箱根 · poi-image 需求 8","富士山・河口湖・箱根 · poi-image 素材枠 8","Mount Fuji–Kawaguchiko–Hakone · poi-image request 8","poi-image","A","P2","landscape","640","360","licensed_documentary_or_provider_reference_no_scraping","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-fuji-hakone-poi-image-009","jp-fuji-hakone","asset_request","jp-fuji-hakone-poi-image-009","富士山—河口湖—箱根 · poi-image 需求 9","富士山・河口湖・箱根 · poi-image 素材枠 9","Mount Fuji–Kawaguchiko–Hakone · poi-image request 9","poi-image","A","P2","landscape","640","360","licensed_documentary_or_provider_reference_no_scraping","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-fuji-hakone-poi-image-010","jp-fuji-hakone","asset_request","jp-fuji-hakone-poi-image-010","富士山—河口湖—箱根 · poi-image 需求 10","富士山・河口湖・箱根 · poi-image 素材枠 10","Mount Fuji–Kawaguchiko–Hakone · poi-image request 10","poi-image","A","P2","landscape","640","360","licensed_documentary_or_provider_reference_no_scraping","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-fuji-hakone-poi-image-011","jp-fuji-hakone","asset_request","jp-fuji-hakone-poi-image-011","富士山—河口湖—箱根 · poi-image 需求 11","富士山・河口湖・箱根 · poi-image 素材枠 11","Mount Fuji–Kawaguchiko–Hakone · poi-image request 11","poi-image","A","P2","landscape","640","360","licensed_documentary_or_provider_reference_no_scraping","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-fuji-hakone-poi-image-012","jp-fuji-hakone","asset_request","jp-fuji-hakone-poi-image-012","富士山—河口湖—箱根 · poi-image 需求 12","富士山・河口湖・箱根 · poi-image 素材枠 12","Mount Fuji–Kawaguchiko–Hakone · poi-image request 12","poi-image","A","P2","landscape","640","360","licensed_documentary_or_provider_reference_no_scraping","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-hokkaido-desktop-hero-001","jp-hokkaido","asset_request","jp-hokkaido-desktop-hero-001","北海道 · desktop-hero 需求 1","北海道 · desktop-hero 素材枠 1","Hokkaido · desktop-hero request 1","desktop-hero","","P0","landscape","1920","1080","licensed_documentary_or_explicitly_approved_illustrative","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-hokkaido-mobile-hero-001","jp-hokkaido","asset_request","jp-hokkaido-mobile-hero-001","北海道 · mobile-hero 需求 1","北海道 · mobile-hero 素材枠 1","Hokkaido · mobile-hero request 1","mobile-hero","","P0","portrait","1080","1440","licensed_documentary_or_explicitly_approved_illustrative","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-hokkaido-area-cover-001","jp-hokkaido","asset_request","jp-hokkaido-area-cover-001","北海道 · area-cover 需求 1","北海道 · area-cover 素材枠 1","Hokkaido · area-cover request 1","area-cover","","P1","landscape","960","640","licensed_documentary_or_provider_reference_no_scraping","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-hokkaido-area-cover-002","jp-hokkaido","asset_request","jp-hokkaido-area-cover-002","北海道 · area-cover 需求 2","北海道 · area-cover 素材枠 2","Hokkaido · area-cover request 2","area-cover","","P1","landscape","960","640","licensed_documentary_or_provider_reference_no_scraping","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-hokkaido-area-cover-003","jp-hokkaido","asset_request","jp-hokkaido-area-cover-003","北海道 · area-cover 需求 3","北海道 · area-cover 素材枠 3","Hokkaido · area-cover request 3","area-cover","","P1","landscape","960","640","licensed_documentary_or_provider_reference_no_scraping","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-hokkaido-landmark-symbol-001","jp-hokkaido","asset_request","jp-hokkaido-landmark-symbol-001","北海道 · landmark-symbol 需求 1","北海道 · landmark-symbol 素材枠 1","Hokkaido · landmark-symbol request 1","landmark-symbol","S","P1","square","640","640","original_symbolic_only_not_documentary","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-hokkaido-landmark-symbol-002","jp-hokkaido","asset_request","jp-hokkaido-landmark-symbol-002","北海道 · landmark-symbol 需求 2","北海道 · landmark-symbol 素材枠 2","Hokkaido · landmark-symbol request 2","landmark-symbol","S","P1","square","640","640","original_symbolic_only_not_documentary","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-hokkaido-landmark-symbol-003","jp-hokkaido","asset_request","jp-hokkaido-landmark-symbol-003","北海道 · landmark-symbol 需求 3","北海道 · landmark-symbol 素材枠 3","Hokkaido · landmark-symbol request 3","landmark-symbol","S","P1","square","640","640","original_symbolic_only_not_documentary","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-hokkaido-landmark-symbol-004","jp-hokkaido","asset_request","jp-hokkaido-landmark-symbol-004","北海道 · landmark-symbol 需求 4","北海道 · landmark-symbol 素材枠 4","Hokkaido · landmark-symbol request 4","landmark-symbol","S","P1","square","640","640","original_symbolic_only_not_documentary","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-hokkaido-landmark-symbol-005","jp-hokkaido","asset_request","jp-hokkaido-landmark-symbol-005","北海道 · landmark-symbol 需求 5","北海道 · landmark-symbol 素材枠 5","Hokkaido · landmark-symbol request 5","landmark-symbol","S","P1","square","640","640","original_symbolic_only_not_documentary","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-hokkaido-landmark-symbol-006","jp-hokkaido","asset_request","jp-hokkaido-landmark-symbol-006","北海道 · landmark-symbol 需求 6","北海道 · landmark-symbol 素材枠 6","Hokkaido · landmark-symbol request 6","landmark-symbol","S","P1","square","640","640","original_symbolic_only_not_documentary","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-hokkaido-landmark-symbol-007","jp-hokkaido","asset_request","jp-hokkaido-landmark-symbol-007","北海道 · landmark-symbol 需求 7","北海道 · landmark-symbol 素材枠 7","Hokkaido · landmark-symbol request 7","landmark-symbol","S","P1","square","640","640","original_symbolic_only_not_documentary","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-hokkaido-landmark-symbol-008","jp-hokkaido","asset_request","jp-hokkaido-landmark-symbol-008","北海道 · landmark-symbol 需求 8","北海道 · landmark-symbol 素材枠 8","Hokkaido · landmark-symbol request 8","landmark-symbol","S","P1","square","640","640","original_symbolic_only_not_documentary","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-hokkaido-poi-image-001","jp-hokkaido","asset_request","jp-hokkaido-poi-image-001","北海道 · poi-image 需求 1","北海道 · poi-image 素材枠 1","Hokkaido · poi-image request 1","poi-image","A","P2","landscape","640","360","licensed_documentary_or_provider_reference_no_scraping","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-hokkaido-poi-image-002","jp-hokkaido","asset_request","jp-hokkaido-poi-image-002","北海道 · poi-image 需求 2","北海道 · poi-image 素材枠 2","Hokkaido · poi-image request 2","poi-image","A","P2","landscape","640","360","licensed_documentary_or_provider_reference_no_scraping","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-hokkaido-poi-image-003","jp-hokkaido","asset_request","jp-hokkaido-poi-image-003","北海道 · poi-image 需求 3","北海道 · poi-image 素材枠 3","Hokkaido · poi-image request 3","poi-image","A","P2","landscape","640","360","licensed_documentary_or_provider_reference_no_scraping","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-hokkaido-poi-image-004","jp-hokkaido","asset_request","jp-hokkaido-poi-image-004","北海道 · poi-image 需求 4","北海道 · poi-image 素材枠 4","Hokkaido · poi-image request 4","poi-image","A","P2","landscape","640","360","licensed_documentary_or_provider_reference_no_scraping","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-hokkaido-poi-image-005","jp-hokkaido","asset_request","jp-hokkaido-poi-image-005","北海道 · poi-image 需求 5","北海道 · poi-image 素材枠 5","Hokkaido · poi-image request 5","poi-image","A","P2","landscape","640","360","licensed_documentary_or_provider_reference_no_scraping","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-hokkaido-poi-image-006","jp-hokkaido","asset_request","jp-hokkaido-poi-image-006","北海道 · poi-image 需求 6","北海道 · poi-image 素材枠 6","Hokkaido · poi-image request 6","poi-image","A","P2","landscape","640","360","licensed_documentary_or_provider_reference_no_scraping","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-hokkaido-poi-image-007","jp-hokkaido","asset_request","jp-hokkaido-poi-image-007","北海道 · poi-image 需求 7","北海道 · poi-image 素材枠 7","Hokkaido · poi-image request 7","poi-image","A","P2","landscape","640","360","licensed_documentary_or_provider_reference_no_scraping","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
"jp-hokkaido-poi-image-008","jp-hokkaido","asset_request","jp-hokkaido-poi-image-008","北海道 · poi-image 需求 8","北海道 · poi-image 素材枠 8","Hokkaido · poi-image request 8","poi-image","A","P2","landscape","640","360","licensed_documentary_or_provider_reference_no_scraping","acquisition_required","","","","","","","","","Unresolved role/area requirement, NOT a real POI entity. Pack destination is supported by start-flow generated-plans/japan-regions and trip-library fixtures; identify subject and verify names before acquisition."
